PCROI,20200320,1.19,1.19,1.19,1.19
PCROI,20200323,1.48,1.48,1.48,1.48
PCROI,20200324,1.73,1.73,1.73,1.73
PCROI,20200326,0.9,0.9,0.9,0.9
PCROI,20200327,1.56,1.56,1.56,1.56
PCROI,20200330,2.44,2.44,2.44,2.44
PCROI,20200331,1.74,1.74,1.74,1.74
PCROI,20200403,2.71,2.71,2.71,2.71
PCROI,20200407,1.03,1.03,1.03,1.03
PCROI,20200408,1.11,1.11,1.11,1.11
PCROI,20200409,0.85,0.85,0.85,0.85
PCROI,20200413,1.23,1.23,1.23,1.23
PCROI,20200415,1.39,1.39,1.39,1.39
PCROI,20200416,1.36,1.36,1.36,1.36
PCROI,20200417,0.98,0.98,0.98,0.98
PCROI,20200420,1.09,1.09,1.09,1.09
PCROI,20200421,1.39,1.39,1.39,1.39
PCROI,20200422,1.1,1.1,1.1,1.1
PCROI,20200423,1.08,1.08,1.08,1.08
PCROI,20200424,0.99,0.99,0.99,0.99
PCROI,20200427,0.99,0.99,0.99,0.99
PCROI,20200428,1.08,1.08,1.08,1.08
PCROI,20200429,1.08,1.08,1.08,1.08
PCROI,20200430,1.12,1.12,1.12,1.12
PCROI,20200623,0.9,0.9,0.9,0.9
PCROI,20200624,0.81,0.81,0.81,0.81
PCROI,20200625,0.96,0.96,0.96,0.96
PCROI,20200626,1.34,1.34,1.34,1.34
PCROI,20200629,1.25,1.25,1.25,1.25
PCROI,20200630,1.32,1.32,1.32,1.32
PCROI,20200701,0.95,0.95,0.95,0.95
PCROI,20200702,0.95,0.95,0.95,0.95
PCROI,20200703,0.69,0.69,0.69,0.69
PCROI,20200706,0.72,0.72,0.72,0.72
PCROI,20200707,0.84,0.84,0.84,0.84
PCROI,20200708,0.81,0.81,0.81,0.81
PCROI,20200709,0.82,0.82,0.82,0.82
PCROI,20200710,1.0,1.0,1.0,1.0
PCROI,20200713,0.86,0.86,0.86,0.86
PCROI,20200714,1.02,1.02,1.02,1.02
PCROI,20200715,1.03,1.03,1.03,1.03
PCROI,20200716,0.96,0.96,0.96,0.96
PCROI,20200717,0.73,0.73,0.73,0.73
PCROI,20200720,0.77,0.77,0.77,0.77
PCROI,20200721,0.84,0.84,0.84,0.84
PCROI,20200722,0.79,0.79,0.79,0.79
PCROI,20200723,0.8,0.8,0.8,0.8
PCROI,20200724,0.9,0.9,0.9,0.9
PCROI,20200727,0.71,0.71,0.71,0.71
PCROI,20200728,0.95,0.95,0.95,0.95
PCROI,20200729,0.7,0.7,0.7,0.7
PCROI,20200730,0.73,0.73,0.73,0.73
PCROI,20200804,1.15,1.15,1.15,1.15
PCROI,20200805,1.12,1.12,1.12,1.12
PCROI,20200806,1.04,1.04,1.04,1.04
PCROI,20200807,1.11,1.11,1.11,1.11
PCROI,20200810,1.13,1.13,1.13,1.13
PCROI,20200811,1.0,1.0,1.0,1.0
PCROI,20200812,0.96,0.96,0.96,0.96
PCROI,20200813,0.93,0.93,0.93,0.93
PCROI,20200814,1.31,1.31,1.31,1.31
PCROI,20200817,1.13,1.13,1.13,1.13
PCROI,20200818,1.18,1.18,1.18,1.18
PCROI,20200819,0.97,0.97,0.97,0.97
PCROI,20200820,0.86,0.86,0.86,0.86
PCROI,20200821,0.99,0.99,0.99,0.99
PCROI,20200824,0.96,0.96,0.96,0.96
PCROI,20200825,0.89,0.89,0.89,0.89
PCROI,20200825,0.89,0.89,0.89,0.89
PCROI,20200826,1.05,1.05,1.05,1.05
PCROI,20200917,0.88,0.88,0.88,0.88
PCROI,20200918,0.81,0.81,0.81,0.81
PCROI,20200921,0.83,0.83,0.83,0.83
PCROI,20200922,0.88,0.88,0.88,0.88
PCROI,20200923,0.82,0.82,0.82,0.82
PCROI,20200924,0.76,0.76,0.76,0.76
PCROI,20200925,1.77,1.77,1.77,1.77
PCROI,20200928,1.07,1.07,1.07,1.07
PCROI,20200929,1.12,1.12,1.12,1.12
PCROI,20200930,1.13,1.13,1.13,1.13
PCROI,20201001,0.8,0.8,0.8,0.8
PCROI,20201005,0.84,0.84,0.84,0.84
PCROI,20201006,0.76,0.76,0.76,0.76
PCROI,20201008,0.8,0.8,0.8,0.8
PCROI,20201009,0.71,0.71,0.71,0.71
PCROI,20201012,0.74,0.74,0.74,0.74
PCROI,20201013,0.82,0.82,0.82,0.82
PCROI,20201014,0.87,0.87,0.87,0.87
PCROI,20201015,1.19,1.19,1.19,1.19
PCROI,20201016,1.02,1.02,1.02,1.02
PCROI,20201019,0.89,0.89,0.89,0.89
PCROI,20201020,0.98,0.98,0.98,0.98
PCROI,20201021,0.76,0.76,0.76,0.76
PCROI,20201022,0.94,0.94,0.94,0.94
PCROI,20201023,0.67,0.67,0.67,0.67
PCROI,20201026,0.78,0.78,0.78,0.78
PCROI,20201027,0.93,0.93,0.93,0.93
PCROI,20201028,0.79,0.79,0.79,0.79
PCROI,20201029,1.68,1.68,1.68,1.68
PCROI,20201030,1.55,1.55,1.55,1.55
PCROI,20201102,1.48,1.48,1.48,1.48
PCROI,20201103,1.17,1.17,1.17,1.17
PCROI,20201105,0.75,0.75,0.75,0.75
PCROI,20201106,0.72,0.72,0.72,0.72
